,type,strikes,maturities,implied_volatilities,Spot,T0
295,call,44000.0,1639728000.0,0.8348,46776.29,2021-12-14 09:00:07.485554
296,call,43000.0,1639728000.0,0.8806999999999999,46776.29,2021-12-14 09:00:07.485554
297,call,46000.0,1639728000.0,0.7668,46776.29,2021-12-14 09:00:07.485554
298,call,75000.0,1639728000.0,1.1699,46776.29,2021-12-14 09:00:07.485554
299,call,61000.0,1639728000.0,1.0386,46776.29,2021-12-14 09:00:07.485554
300,call,85000.0,1639728000.0,1.1699,46776.29,2021-12-14 09:00:07.485554
301,call,45000.0,1639728000.0,0.7979999999999999,46776.29,2021-12-14 09:00:07.485554
302,call,30000.0,1639728000.0,1.4556,46776.29,2021-12-14 09:00:07.485554
303,call,51000.0,1639728000.0,0.7706000000000001,46776.29,2021-12-14 09:00:07.485554
304,call,68000.0,1639728000.0,1.0606,46776.29,2021-12-14 09:00:07.485554
305,call,57000.0,1639728000.0,0.9691,46776.29,2021-12-14 09:00:07.485554
306,call,62000.0,1640332800.0,0.9074,46776.29,2021-12-14 09:00:07.485554
307,call,54000.0,1640332800.0,0.8051999999999999,46776.29,2021-12-14 09:00:07.485554
308,call,64000.0,1640332800.0,0.9205,46776.29,2021-12-14 09:00:07.485554
309,call,47000.0,1640332800.0,0.7904000000000001,46776.29,2021-12-14 09:00:07.485554
310,call,38000.0,1640332800.0,0.9684,46776.29,2021-12-14 09:00:07.485554
311,call,85000.0,1640332800.0,1.0672,46776.29,2021-12-14 09:00:07.485554
312,call,75000.0,1640332800.0,1.0572,46776.29,2021-12-14 09:00:07.485554
313,call,68000.0,1640332800.0,0.9969,46776.29,2021-12-14 09:00:07.485554
314,call,48000.0,1640332800.0,0.7826000000000001,46776.29,2021-12-14 09:00:07.485554
315,call,58000.0,1640332800.0,0.8462999999999999,46776.29,2021-12-14 09:00:07.485554
316,call,60000.0,1640332800.0,0.8815999999999999,46776.29,2021-12-14 09:00:07.485554
317,call,45000.0,1640332800.0,0.8117,46776.29,2021-12-14 09:00:07.485554
318,call,30000.0,1640332800.0,1.2641,46776.29,2021-12-14 09:00:07.485554
319,call,90000.0,1640332800.0,1.0672,46776.29,2021-12-14 09:00:07.485554
320,call,80000.0,1640332800.0,1.0576,46776.29,2021-12-14 09:00:07.485554
